"year" "country" "new.onset" "warl" "gdpenl" "lpopl1" "lmtnest" "ncontig" "Oil" "nwstate" "instab" "polity2l" "ethfrac" "relfrac"
"263" 1987 "DOMINICAN REP." 0 0  2.160  8.787830 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"264" 1988 "DOMINICAN REP." 0 0  2.231  8.808070 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"265" 1989 "DOMINICAN REP." 0 0  2.307  8.827615 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"266" 1990 "DOMINICAN REP." 0 0  2.430  8.846210 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"267" 1991 "DOMINICAN REP." 0 0  2.166  8.864182 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"268" 1992 "DOMINICAN REP." 0 0  2.111  8.881419 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"269" 1993 "DOMINICAN REP." 0 0  2.250  8.898502 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"270" 1994 "DOMINICAN REP." 0 0  2.274  8.928664 2.85647011 0 0 0 0   6 0.036988795 0.09500003
"271" 1995 "DOMINICAN REP." 0 0  2.326  8.947088 2.85647011 0 0 0 0   5 0.036988795 0.09500003
"272" 1996 "DOMINICAN REP." 0 0  2.396  8.964824 2.85647011 0 0 0 0   5 0.036988795 0.09500003
"273" 1997 "DOMINICAN REP." 0 0  2.525  8.982634 2.85647011 0 0 0 1   8 0.036988795 0.09500003
"274" 1998 "DOMINICAN REP." 0 0  2.683  9.000519 2.85647011 0 0 0 1   8 0.036988795 0.09500003
"275" 1999 "DOMINICAN REP." 0 0  2.829  9.018477 2.85647011 0 0 0 1   8 0.036988795 0.09500003
"276" 1962 "JAMAICA" 0 0  1.810  7.419980 1.33500111 0 0 1 0  10 0.045766652 0.50380003
"277" 1963 "JAMAICA" 0 0  1.810  7.419980 1.33500111 0 0 1 0  10 0.045766652 0.50380003
"278" 1964 "JAMAICA" 0 0  1.809  7.433667 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"279" 1965 "JAMAICA" 0 0  1.980  7.447751 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"280" 1966 "JAMAICA" 0 0  2.104  7.462215 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"281" 1967 "JAMAICA" 0 0  2.179  7.476472 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"282" 1968 "JAMAICA" 0 0  2.234  7.490530 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"283" 1969 "JAMAICA" 0 0  2.497  7.504392 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"284" 1970 "JAMAICA" 0 0  2.604  7.519150 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"285" 1971 "JAMAICA" 0 0  2.645  7.533159 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"286" 1972 "JAMAICA" 0 0  2.724  7.547502 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"287" 1973 "JAMAICA" 0 0  3.099  7.562681 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"288" 1974 "JAMAICA" 0 0  2.838  7.578146 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"289" 1975 "JAMAICA" 0 0  2.922  7.593374 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"290" 1976 "JAMAICA" 0 0  2.916  7.607381 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"291" 1977 "JAMAICA" 0 0  2.787  7.620215 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"292" 1978 "JAMAICA" 0 0  2.719  7.631917 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"293" 1979 "JAMAICA" 0 0  2.601  7.643003 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"294" 1980 "JAMAICA" 0 0  2.508  7.653969 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"295" 1981 "JAMAICA" 0 0  2.362  7.665285 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"296" 1982 "JAMAICA" 0 0  2.366  7.676937 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"297" 1983 "JAMAICA" 0 0  2.389  7.689371 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"298" 1984 "JAMAICA" 0 0  2.395  7.701200 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"299" 1985 "JAMAICA" 0 0  2.354  7.712444 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"300" 1986 "JAMAICA" 0 0  2.215  7.723120 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"301" 1987 "JAMAICA" 0 0  2.218  7.732808 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"302" 1988 "JAMAICA" 0 0  2.308  7.741534 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"303" 1989 "JAMAICA" 0 0  2.443  7.749753 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"304" 1990 "JAMAICA" 0 0  2.533  7.757479 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"305" 1991 "JAMAICA" 0 0  2.545  7.764720 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"306" 1992 "JAMAICA" 0 0  2.440  7.773174 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"307" 1993 "JAMAICA" 0 0  2.455  7.811974 1.33500111 0 0 0 0  10 0.045766652 0.50380003
"308" 1994 "JAMAICA" 0 0  2.466  7.812621 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"309" 1995 "JAMAICA" 0 0  2.493  7.822445 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"310" 1996 "JAMAICA" 0 0  2.485  7.832847 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"311" 1997 "JAMAICA" 0 0  2.439  7.839132 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"312" 1998 "JAMAICA" 0 0  2.374  7.845416 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"313" 1999 "JAMAICA" 0 0  2.342  7.854249 1.33500111 0 0 0 0   9 0.045766652 0.50380003
"314" 1962 "TRINIDAD & TOBAGO" 0 0  6.002  6.731018 0.00000000 0 1 1 0   8 0.558431506 0.77260000
"315" 1963 "TRINIDAD & TOBAGO" 0 0  6.002  6.731018 0.00000000 0 1 1 0   8 0.558431506 0.77260000
"316" 1964 "TRINIDAD & TOBAGO" 0 0  6.385  6.755769 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"317" 1965 "TRINIDAD & TOBAGO" 0 0  6.643  6.784457 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"318" 1966 "TRINIDAD & TOBAGO" 0 0  6.428  6.809039 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"319" 1967 "TRINIDAD & TOBAGO" 0 0  6.472  6.829794 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"320" 1968 "TRINIDAD & TOBAGO" 0 0  6.553  6.844815 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"321" 1969 "TRINIDAD & TOBAGO" 0 0  6.186  6.855409 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"322" 1970 "TRINIDAD & TOBAGO" 0 0  7.092  6.862758 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"323" 1971 "TRINIDAD & TOBAGO" 0 0  6.795  6.878326 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"324" 1972 "TRINIDAD & TOBAGO" 0 0  7.349  6.888573 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"325" 1973 "TRINIDAD & TOBAGO" 0 0  7.560  6.896694 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"326" 1974 "TRINIDAD & TOBAGO" 0 0  7.670  6.902743 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"327" 1975 "TRINIDAD & TOBAGO" 0 0  7.918  6.910751 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"328" 1976 "TRINIDAD & TOBAGO" 0 0  7.990  6.919684 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"329" 1977 "TRINIDAD & TOBAGO" 0 0  8.775  6.930495 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"330" 1978 "TRINIDAD & TOBAGO" 0 0  9.387  6.944087 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"331" 1979 "TRINIDAD & TOBAGO" 0 0 10.249  6.957498 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"332" 1980 "TRINIDAD & TOBAGO" 0 0 10.802  6.972606 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"333" 1981 "TRINIDAD & TOBAGO" 0 0 11.262  6.986567 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"334" 1982 "TRINIDAD & TOBAGO" 0 0 11.738  7.000334 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"335" 1983 "TRINIDAD & TOBAGO" 0 0 11.368  7.014814 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"336" 1984 "TRINIDAD & TOBAGO" 0 0 10.433  7.029088 0.00000000 0 1 0 0   8 0.558431506 0.77260000
"337" 1985 "TRINIDAD & TOBAGO" 0 0  8.273  7.042286 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"338" 1986 "TRINIDAD & TOBAGO" 0 0  9.701  7.056175 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"339" 1987 "TRINIDAD & TOBAGO" 0 0  9.637  7.069874 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"340" 1988 "TRINIDAD & TOBAGO" 0 0  8.630  7.082549 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"341" 1989 "TRINIDAD & TOBAGO" 0 0  8.085  7.095064 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"342" 1990 "TRINIDAD & TOBAGO" 0 0  7.818  7.107426 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"343" 1991 "TRINIDAD & TOBAGO" 0 0  7.764  7.119636 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"344" 1992 "TRINIDAD & TOBAGO" 0 0  8.241  7.133296 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"345" 1993 "TRINIDAD & TOBAGO" 0 0  8.041  7.138867 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"346" 1994 "TRINIDAD & TOBAGO" 0 0  7.867  7.142859 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"347" 1995 "TRINIDAD & TOBAGO" 0 0  8.092  7.151289 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"348" 1996 "TRINIDAD & TOBAGO" 0 0  8.355  7.160069 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"349" 1997 "TRINIDAD & TOBAGO" 0 0  8.619  7.167809 0.00000000 0 1 0 0   9 0.558431506 0.77260000
"350" 1998 "TRINIDAD & TOBAGO" 0 0  8.834  7.175719 0.00000000 0 1 0 0  10 0.558431506 0.77260000
"351" 1999 "TRINIDAD & TOBAGO" 0 0  9.202  7.183187 0.00000000 0 1 0 0  10 0.558431506 0.77260000
"352" 1945 "MEXICO" 0 0  1.835 10.024643 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"353" 1946 "MEXICO" 0 0  1.835 10.024643 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"354" 1947 "MEXICO" 0 0  1.942 10.051131 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"355" 1948 "MEXICO" 0 0  2.058 10.077861 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"356" 1949 "MEXICO" 0 0  2.041 10.104795 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"357" 1950 "MEXICO" 0 0  2.125 10.131897 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"358" 1951 "MEXICO" 0 0  2.198 10.230090 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"359" 1952 "MEXICO" 0 0  2.339 10.262874 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"360" 1953 "MEXICO" 0 0  2.336 10.294583 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"361" 1954 "MEXICO" 0 0  2.237 10.325351 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"362" 1955 "MEXICO" 0 0  2.397 10.355168 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"363" 1956 "MEXICO" 0 0  2.514 10.384308 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"364" 1957 "MEXICO" 0 0  2.590 10.418793 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"365" 1958 "MEXICO" 0 0  2.711 10.452100 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"366" 1959 "MEXICO" 0 0  2.751 10.484501 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"367" 1960 "MEXICO" 0 0  2.726 10.515723 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"368" 1961 "MEXICO" 0 0  2.836 10.551297 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"369" 1962 "MEXICO" 0 0  2.864 10.583346 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"370" 1963 "MEXICO" 0 0  2.897 10.615310 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"371" 1964 "MEXICO" 0 0  3.019 10.647185 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"372" 1965 "MEXICO" 0 0  3.258 10.679274 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"373" 1966 "MEXICO" 0 0  3.351 10.711168 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"374" 1967 "MEXICO" 0 0  3.467 10.743696 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"375" 1968 "MEXICO" 0 0  3.582 10.776202 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"376" 1969 "MEXICO" 0 0  3.766 10.808738 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"377" 1970 "MEXICO" 0 0  3.846 10.841167 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"378" 1971 "MEXICO" 0 0  3.987 10.873698 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"379" 1972 "MEXICO" 0 0  4.213 10.858653 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"380" 1973 "MEXICO" 0 0  4.404 10.890982 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"381" 1974 "MEXICO" 0 0  4.609 10.922858 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"382" 1975 "MEXICO" 0 0  4.782 10.953697 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"383" 1976 "MEXICO" 0 0  4.928 10.983189 3.47196651 0 0 0 0  -6 0.305108190 0.20179999
"384" 1977 "MEXICO" 0 0  4.973 11.011390 3.47196651 0 1 0 0  -6 0.305108190 0.20179999
"385" 1978 "MEXICO" 0 0  4.900 11.038287 3.47196651 0 1 0 1  -3 0.305108190 0.20179999
"386" 1979 "MEXICO" 0 0  5.208 11.064073 3.47196651 0 1 0 1  -3 0.305108190 0.20179999
"387" 1980 "MEXICO" 0 0  5.621 11.088965 3.47196651 0 1 0 1  -3 0.305108190 0.20179999
"388" 1981 "MEXICO" 0 0  6.054 11.113134 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"389" 1982 "MEXICO" 0 0  6.467 11.136587 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"390" 1983 "MEXICO" 0 0  5.942 11.159460 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"391" 1984 "MEXICO" 0 0  5.401 11.181515 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"392" 1985 "MEXICO" 0 0  5.524 11.202438 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"393" 1986 "MEXICO" 0 0  5.621 11.222118 3.47196651 0 0 0 0  -3 0.305108190 0.20179999
"394" 1987 "MEXICO" 0 0  5.283 11.240828 3.47196651 0 1 0 0  -3 0.305108190 0.20179999
"395" 1988 "MEXICO" 0 0  5.262 11.258833 3.47196651 0 0 0 0  -3 0.305108190 0.20179999
"396" 1989 "MEXICO" 0 0  5.349 11.276355 3.47196651 0 1 0 1   0 0.305108190 0.20179999
"397" 1990 "MEXICO" 0 0  5.566 11.293674 3.47196651 0 1 0 1   0 0.305108190 0.20179999
"398" 1991 "MEXICO" 0 0  5.827 11.311103 3.47196651 0 0 0 1   0 0.305108190 0.20179999
"399" 1992 "MEXICO" 0 0  6.018 11.330276 3.47196651 0 0 0 0   0 0.305108190 0.20179999
"400" 1993 "MEXICO" 0 0  6.253 11.350019 3.47196651 0 0 0 0   0 0.305108190 0.20179999
"401" 1994 "MEXICO" 0 0  6.260 11.384365 3.47196651 0 0 0 0   0 0.305108190 0.20179999
"402" 1995 "MEXICO" 0 0  6.420 11.402537 3.47196651 0 0 0 1   4 0.305108190 0.20179999
"403" 1996 "MEXICO" 0 0  5.919 11.420207 3.47196651 0 0 0 1   4 0.305108190 0.20179999
"404" 1997 "MEXICO" 0 0  6.128 11.437555 3.47196651 0 0 0 1   4 0.305108190 0.20179999
"405" 1998 "MEXICO" 0 0  6.448 11.454755 3.47196651 0 0 0 0   6 0.305108190 0.20179999
"406" 1999 "MEXICO" 0 0  6.673 11.471571 3.47196651 0 0 0 0   6 0.305108190 0.20179999
"409" 1947 "GUATEMALA" 0 0  1.147  7.823246 3.76352286 0 0 0 0   5 0.643684149 0.37360001
"410" 1948 "GUATEMALA" 0 0  1.227  7.850103 3.76352286 0 0 0 0   5 0.643684149 0.37360001
"411" 1949 "GUATEMALA" 0 0  1.299  7.878913 3.76352286 0 0 0 0   5 0.643684149 0.37360001
"412" 1950 "GUATEMALA" 0 0  1.521  7.909857 3.76352286 0 0 0 0   5 0.643684149 0.37360001
"413" 1951 "GUATEMALA" 0 0  1.532  7.973500 3.76352286 0 0 0 1   2 0.643684149 0.37360001
"414" 1952 "GUATEMALA" 0 0  1.516  8.004031 3.76352286 0 0 0 1   2 0.643684149 0.37360001
"415" 1953 "GUATEMALA" 0 0  1.496  8.033982 3.76352286 0 0 0 1   2 0.643684149 0.37360001
"416" 1954 "GUATEMALA" 0 0  1.510  8.062748 3.76352286 0 0 0 0   2 0.643684149 0.37360001
"417" 1955 "GUATEMALA" 0 0  1.513  8.091015 3.76352286 0 0 0 1  -6 0.643684149 0.37360001
"418" 1956 "GUATEMALA" 0 0  1.483  8.118207 3.76352286 0 0 0 1  -6 0.643684149 0.37360001
"419" 1957 "GUATEMALA" 0 0  1.557  8.149313 3.76352286 0 0 0 1  -6 0.643684149 0.37360001
"420" 1958 "GUATEMALA" 0 0  1.597  8.179481 3.76352286 0 0 0 0  -6 0.643684149 0.37360001
"421" 1959 "GUATEMALA" 0 0  1.629  8.209036 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"422" 1960 "GUATEMALA" 0 0  1.647  8.237479 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"423" 1961 "GUATEMALA" 0 0  1.660  8.265393 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"424" 1962 "GUATEMALA" 0 0  1.686  8.295548 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"425" 1963 "GUATEMALA" 0 0  1.694  8.326033 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"426" 1964 "GUATEMALA" 0 0  1.739  8.356320 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"427" 1965 "GUATEMALA" 0 0  1.771  8.386629 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"428" 1966 "GUATEMALA" 0 0  1.781  8.416931 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"429" 1967 "GUATEMALA" 0 0  1.800  8.446556 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"430" 1968 "GUATEMALA" 1 0  1.835  8.476163 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"431" 1969 "GUATEMALA" 0 1  1.906  8.505930 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"432" 1970 "GUATEMALA" 0 1  1.945  8.535623 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"433" 1971 "GUATEMALA" 0 1  2.028  8.565221 3.76352286 0 0 0 0   1 0.643684149 0.37360001
"434" 1972 "GUATEMALA" 0 1  2.070  8.592857 3.76352286 0 0 0 0   1 0.643684149 0.37360001
"435" 1973 "GUATEMALA" 0 1  2.125  8.620472 3.76352286 0 0 0 0   1 0.643684149 0.37360001
"436" 1974 "GUATEMALA" 0 1  2.193  8.648046 3.76352286 0 0 0 0   1 0.643684149 0.37360001
"437" 1975 "GUATEMALA" 0 1  2.260  8.675735 3.76352286 0 0 0 1  -3 0.643684149 0.37360001
"438" 1976 "GUATEMALA" 0 1  2.241  8.703341 3.76352286 0 0 0 1  -3 0.643684149 0.37360001
"439" 1977 "GUATEMALA" 0 1  2.395  8.731013 3.76352286 0 0 0 1  -3 0.643684149 0.37360001
"440" 1978 "GUATEMALA" 0 1  2.517  8.758570 3.76352286 0 0 0 0  -3 0.643684149 0.37360001
"441" 1979 "GUATEMALA" 0 1  2.576  8.786151 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"442" 1980 "GUATEMALA" 0 1  2.578  8.813885 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"443" 1981 "GUATEMALA" 0 1  2.574  8.841738 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"444" 1982 "GUATEMALA" 0 1  2.534  8.869679 3.76352286 0 0 0 0  -5 0.643684149 0.37360001
"445" 1983 "GUATEMALA" 0 1  2.349  8.897682 3.76352286 0 0 0 0  -7 0.643684149 0.37360001
"446" 1984 "GUATEMALA" 0 1  2.214  8.925853 3.76352286 0 0 0 0  -7 0.643684149 0.37360001
"447" 1985 "GUATEMALA" 0 1  2.185  8.954157 3.76352286 0 0 0 0  -6 0.643684149 0.37360001
"448" 1986 "GUATEMALA" 0 1  2.090  8.982561 3.76352286 0 0 0 1  -1 0.643684149 0.37360001
"449" 1987 "GUATEMALA" 0 1  2.037  9.011157 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"450" 1988 "GUATEMALA" 0 1  2.104  9.040027 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"451" 1989 "GUATEMALA" 0 1  2.125  9.068892 3.76352286 0 0 0 1   3 0.643684149 0.37360001
"452" 1990 "GUATEMALA" 0 1  2.137  9.097732 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"453" 1991 "GUATEMALA" 0 1  2.127  9.126633 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"454" 1992 "GUATEMALA" 0 1  2.151  9.155567 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"455" 1993 "GUATEMALA" 0 1  2.247  9.184201 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"456" 1994 "GUATEMALA" 0 1  2.275  9.154842 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"457" 1995 "GUATEMALA" 0 1  2.305  9.181481 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"458" 1996 "GUATEMALA" 0 1  2.357  9.207937 3.76352286 0 0 0 0   3 0.643684149 0.37360001
"459" 1997 "GUATEMALA" 0 1  2.363  9.234368 3.76352286 0 0 0 1   8 0.643684149 0.37360001
"460" 1998 "GUATEMALA" 0 0  2.402  9.260914 3.76352286 0 0 0 1   8 0.643684149 0.37360001
"461" 1999 "GUATEMALA" 0 0  2.456  9.287318 3.76352286 0 0 0 1   8 0.643684149 0.37360001
"464" 1947 "HONDURAS" 0 0  0.898  7.160069 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"465" 1948 "HONDURAS" 0 0  0.913  7.185387 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"466" 1949 "HONDURAS" 0 0  0.928  7.210080 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"467" 1950 "HONDURAS" 0 0  0.952  7.236340 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"468" 1951 "HONDURAS" 0 0  0.981  7.240650 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"469" 1952 "HONDURAS" 0 0  0.997  7.274479 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"470" 1953 "HONDURAS" 0 0  1.013  7.307202 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"471" 1954 "HONDURAS" 0 0  1.047  7.338888 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"472" 1955 "HONDURAS" 0 0  0.981  7.369601 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"473" 1956 "HONDURAS" 0 0  0.988  7.400010 3.98527336 0 0 0 0  -3 0.161732554 0.05820000
"474" 1957 "HONDURAS" 0 0  1.030  7.435438 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"475" 1958 "HONDURAS" 0 0  1.068  7.470224 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"476" 1959 "HONDURAS" 0 0  1.053  7.503290 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"477" 1960 "HONDURAS" 0 0  1.052  7.535297 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"478" 1961 "HONDURAS" 0 0  1.039  7.567346 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"479" 1962 "HONDURAS" 0 0  1.031  7.601402 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"480" 1963 "HONDURAS" 0 0  1.046  7.635787 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"481" 1964 "HONDURAS" 0 0  1.052  7.669495 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"482" 1965 "HONDURAS" 0 0  1.076  7.703910 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"483" 1966 "HONDURAS" 0 0  1.121  7.738052 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"484" 1967 "HONDURAS" 0 0  1.150  7.764720 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"485" 1968 "HONDURAS" 0 0  1.168  7.792349 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"486" 1969 "HONDURAS" 0 0  1.207  7.819636 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"487" 1970 "HONDURAS" 0 0  1.190  7.846199 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"488" 1971 "HONDURAS" 0 0  1.237  7.873598 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"489" 1972 "HONDURAS" 0 0  1.239  7.903227 3.98527336 0 0 0 0   0 0.161732554 0.05820000
"490" 1973 "HONDURAS" 0 0  1.275  7.934514 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"491" 1974 "HONDURAS" 0 0  1.320  7.966934 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"492" 1975 "HONDURAS" 0 0  1.266  7.999679 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"493" 1976 "HONDURAS" 0 0  1.274  8.033010 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"494" 1977 "HONDURAS" 0 0  1.378  8.066522 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"495" 1978 "HONDURAS" 0 0  1.471  8.100465 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"496" 1979 "HONDURAS" 0 0  1.533  8.134761 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"497" 1980 "HONDURAS" 0 0  1.532  8.169903 3.98527336 0 0 0 0  -1 0.161732554 0.05820000
"498" 1981 "HONDURAS" 0 0  1.519  8.205765 3.98527336 0 0 0 1   1 0.161732554 0.05820000
"499" 1982 "HONDURAS" 0 0  1.503  8.242229 3.98527336 0 0 0 1   4 0.161732554 0.05820000
"500" 1983 "HONDURAS" 0 0  1.439  8.279190 3.98527336 0 0 0 1   6 0.161732554 0.05820000
"501" 1984 "HONDURAS" 0 0  1.374  8.316055 3.98527336 0 0 0 1   6 0.161732554 0.05820000
"502" 1985 "HONDURAS" 0 0  1.381  8.351611 3.98527336 0 0 0 0   6 0.161732554 0.05820000
